uid,caption,image_path
cf897018f3be417fa85a7c028a9a772a,A three-car blue and white train with yellow accents and windows along the sides.,data/processed/images/cf897018f3be417fa85a7c028a9a772a.png
58a68ed81fe84b09b95bb8b929e6b3bf,"A brick structure with an open floor plan, beige interior walls, and a sloped blue roof supported by wooden trusses.",data/processed/images/58a68ed81fe84b09b95bb8b929e6b3bf.png
bfedcf24657145d593fb887ee59b8b8a,A small frog-like creature with blue crystalline spikes on its back and bright blue eyes.,data/processed/images/bfedcf24657145d593fb887ee59b8b8a.png
85e7ced5f9c142c1b903f18ec9cad64b,"Geometric shape with an irregular polygonal base and several angled faces, featuring a small rectangular protrusion on one side.",data/processed/images/85e7ced5f9c142c1b903f18ec9cad64b.png
10061d053928422d87dd98f65bb143e9,A chunk of compacted mixed waste material with an irregular shape and multicolored fragments embedded throughout.,data/processed/images/10061d053928422d87dd98f65bb143e9.png
5b051da039494db197e9d92e14dc8803,"A wooden board with a piece of paper and wire attached, hanging on a wall.",data/processed/images/5b051da039494db197e9d92e14dc8803.png
a117a27584034f95be841a36e25374de,A set of human upper and lower jaws with green teeth and a dark tongue.,data/processed/images/a117a27584034f95be841a36e25374de.png
846c009edbc346efbd3a7a0de3be66c0,A brown seashell with a rough surface and several white barnacles attached.,data/processed/images/846c009edbc346efbd3a7a0de3be66c0.png
3e45a58781694b709e3f3466f1ed30b2,"A stylized motorcycle with a weathered, rusty appearance, featuring a brown seat, large exhaust pipes, and a green headlight.",data/processed/images/3e45a58781694b709e3f3466f1ed30b2.png
6e0c10bb0be34bb8853e580f1d544129,An electrical power tower/pylon.,data/processed/images/6e0c10bb0be34bb8853e580f1d544129.png
b79018b55f5c4c7eba4ded350d0d87b8,"Illustration of the female reproductive system, including labeled parts such as the uterus, fallopian tubes, ovaries, and cervix.",data/processed/images/b79018b55f5c4c7eba4ded350d0d87b8.png
61eefbf0f39349ad9baef268a268f360,White gun,data/processed/images/61eefbf0f39349ad9baef268a268f360.png
664bddd2777c450b8faebf4880a06977,"A beige square base supports a tall, slender gray rectangular column, with various smaller geometric shapes in red, black, blue, and gray arranged near its base.",data/processed/images/664bddd2777c450b8faebf4880a06977.png
3afb86afe1bd4c45a3f36935c32afee7,A packaged Kalev Pähklid Marjad fruit and nut chocolate bar.,data/processed/images/3afb86afe1bd4c45a3f36935c32afee7.png
4cfe134733a34df480da59bd6828ad49,"A helmet-like object with a rounded dome top, rectangular vertical slits on the sides, and a flat circular base, featuring a protruding rectangular tab on one side.",data/processed/images/4cfe134733a34df480da59bd6828ad49.png
a9e8f26fb771483199bc137e471ca4bc,"A small figure with blonde hair stands next to a road crossing, accompanied by a bench.",data/processed/images/a9e8f26fb771483199bc137e471ca4bc.png
853e22efa25f4de5bd0dfb8c4cc8ac3d,"A camouflaged, bipedal robotic mech with large circular knee joints, rectangular feet, and twin cannons mounted on its shoulders.",data/processed/images/853e22efa25f4de5bd0dfb8c4cc8ac3d.png
cce35fc3536b4d52806f85fec275e9c3,"A curved arrangement of block letters spelling ""WALK INTO ME!""",data/processed/images/cce35fc3536b4d52806f85fec275e9c3.png
10b19b9647544e73ad3766d01dbbc4f4,"A small village with trees, buildings, and a house on a hill.",data/processed/images/10b19b9647544e73ad3766d01dbbc4f4.png
4223fe24a432498b9cdf9d5056cc8e71,"A smooth, abstract shape with a twisting, elongated form that broadens into wing-like structures.",data/processed/images/4223fe24a432498b9cdf9d5056cc8e71.png
77b20f8ccdcd40c9828020f4ee4a6a0a,White plastic bottle.,data/processed/images/77b20f8ccdcd40c9828020f4ee4a6a0a.png
7fafd2fb97f545b0846b78462f86885f,A black pipe resembling a mouth guard or cylinder.,data/processed/images/7fafd2fb97f545b0846b78462f86885f.png
4f74c41fc81f4e6f87361dd95652f8cd,A complex geometric framework composed of connected triangular and quadrilateral faces formed by thin rods and dark nodes.,data/processed/images/4f74c41fc81f4e6f87361dd95652f8cd.png
836203641a77466fa1ff4a3c208b7ff8,"A pair of dangling earrings featuring a hook, a small oval bead, a larger round bead, and a hollow geometric pendant at the bottom.",data/processed/images/836203641a77466fa1ff4a3c208b7ff8.png
938557a8bb9d4debb7568cad39908ef2,"A detailed miniature figurine of a warrior with spiked hair, wearing armor and blue pants, holding a weapon, standing on a circular base.",data/processed/images/938557a8bb9d4debb7568cad39908ef2.png
b9865c3654c34f2ab67df5d77b9a88ef,"Curved text reading ""Audio Poem 2482"" in bold red letters.",data/processed/images/b9865c3654c34f2ab67df5d77b9a88ef.png
38a4633bf3b240838364a56fa2c3a8bf,"Irregularly shaped mineral formation with a rough, jagged surface, exhibiting hues of beige, brown, and splotches of bluish-green.",data/processed/images/38a4633bf3b240838364a56fa2c3a8bf.png
12a2cf60ccb7438caeb7ee5dacff98ca,"A rectangular wooden frame structure with a slanted side section, featuring open spaces and panel details at the ends.",data/processed/images/12a2cf60ccb7438caeb7ee5dacff98ca.png
ebb8ad1f7242450393b7826c1fbcba00,A mace with a spiked head and a long handle.,data/processed/images/ebb8ad1f7242450393b7826c1fbcba00.png
3bccddcd60344e1baedfbe67c40bc4cd,A solid cube with a slightly protruding notch on one edge.,data/processed/images/3bccddcd60344e1baedfbe67c40bc4cd.png
d38799c06813423c87948f40dfce7aad,"A small bedroom features a bed with colorful pillows and a yellow blanket, a white bookshelf filled with books and decor, a white desk with a computer and chair, a small wooden stool, wall art, a white wall clock, a blue rug, wooden flooring, and a bright yellow floral accent wall.",data/processed/images/d38799c06813423c87948f40dfce7aad.png
a7b33305619547bea4fc5790f11b0244,"A small, flat platform with various rectangular and cylindrical shapes, flanked by two green trees with red trunks and a white, leafless, thin tree.",data/processed/images/a7b33305619547bea4fc5790f11b0244.png
b78f60fa3b5f424e9d884054e4614895,A small rectangular structure with a slanted roof covered in snow and scattered snowflakes around it.,data/processed/images/b78f60fa3b5f424e9d884054e4614895.png
f632c087e4e8450ca9996c0ebd84de44,"A small, rustic stone house with a wooden floor, partially enclosed with some walls missing and a chimney on the roof.",data/processed/images/f632c087e4e8450ca9996c0ebd84de44.png
77c1c2c17d0c406887f986cdb0b0ec94,"A detailed classical architectural structure featuring tall columns, an arched entrance, ornate statues on the roofline, and a circular hole in the roof.",data/processed/images/77c1c2c17d0c406887f986cdb0b0ec94.png
9da4b3c2dad6423d8ab6bd2f9acddd46,"A weathered blue metal electrical box is mounted within a small white plastered wall section, set on a concrete base surrounded by mossy ground.",data/processed/images/9da4b3c2dad6423d8ab6bd2f9acddd46.png
27483b2230494fa9a055a2977c887ab4,"A humanoid figure with a round head, short black hair, exaggerated eyes and mouth, a broad body, and pointed star-like hands.",data/processed/images/27483b2230494fa9a055a2977c887ab4.png
afca4c87277841bface367ee49ee8671,"Structure composed of three elongated rectangular prisms intersecting near their centers, forming a T shape with an additional arm extending downward from the intersection.",data/processed/images/afca4c87277841bface367ee49ee8671.png
09a17142a22943c79ca6302de582478e,An axe with a wooden handle.,data/processed/images/09a17142a22943c79ca6302de582478e.png
088adb66f707442e94f0ab44b362f30f,A dark rectangular device with an up and down arrow button panel and a small screen displaying a circular gauge or clock symbol.,data/processed/images/088adb66f707442e94f0ab44b362f30f.png
f87c6ad9bc9449f4b729d0830968e622,"A small house, gas station, and windmill in a desert setting.",data/processed/images/f87c6ad9bc9449f4b729d0830968e622.png
cde33425b6034f088d4aaab49cd9f390,A single black athletic shoe with white accents rests on a crumpled beige surface.,data/processed/images/cde33425b6034f088d4aaab49cd9f390.png
918542bf67664ec5a756bcdb82b48120,A purple display stand with a sign on it.,data/processed/images/918542bf67664ec5a756bcdb82b48120.png
812acb0781e84cafb3e9fa493514de38,A gray sphere with red eyes.,data/processed/images/812acb0781e84cafb3e9fa493514de38.png
4ac4e9eff57a4c4e8bc220d8a4446739,"A single-story structure with a blue gable roof, supported by a gray base and featuring a small chimney.",data/processed/images/4ac4e9eff57a4c4e8bc220d8a4446739.png
1b782c59e9f44fc2aa8093011c601f93,"A small church with a cross on top, featuring a central rounded glass facade and supported by slender columns.",data/processed/images/1b782c59e9f44fc2aa8093011c601f93.png
387384fa605e4d5a82fca90f8b1cba41,A cylindrical rod with alternating black and gray segmented sections of varying thicknesses along its length.,data/processed/images/387384fa605e4d5a82fca90f8b1cba41.png
79557980ec77459d80d5cf500cf75143,"A rounded ring-shaped object with a rough, jagged crack on one side and two oval holes on the front face.",data/processed/images/79557980ec77459d80d5cf500cf75143.png
3967ba5fedf543aeae66aef65e91970b,A black flat-screen TV with a cord attached.,data/processed/images/3967ba5fedf543aeae66aef65e91970b.png
ddd26f1eca4a4ca485498c92ed9956f8,"A building with a blue sloped roof, gray walls, and a red exposed ceiling or floor section beneath, featuring an extended side structure and a chimney.",data/processed/images/ddd26f1eca4a4ca485498c92ed9956f8.png
5bb86bd14f8240369b7d65b17043268c,A cylindrical object with a flared rim and a five-spoke star pattern inside the hollow center.,data/processed/images/5bb86bd14f8240369b7d65b17043268c.png
d14e5a650805404aa6ddb7cf9fbe2e50,"A narrow urban street flanked by tall buildings with visible windows, an illuminated crosswalk, and some street markings.",data/processed/images/d14e5a650805404aa6ddb7cf9fbe2e50.png
6bc739d99a094d44b2011b1cf4075490,A stylized landscape featuring a waterfall flowing down a cliff between grassy terrain patches dotted with conical trees.,data/processed/images/6bc739d99a094d44b2011b1cf4075490.png
a5e40dde94b8462ea8b587d803142bd0,A rectangular brick building with a blue gable roof and a wooden truss framework.,data/processed/images/a5e40dde94b8462ea8b587d803142bd0.png
ab4565513b2b47148a5051a4dce70314,A grey Audi R8 sports car.,data/processed/images/ab4565513b2b47148a5051a4dce70314.png
55dcb4f5893e4d3297544c6f41ce30e8,Three wooden crates arranged with two on the bottom and one placed on top.,data/processed/images/55dcb4f5893e4d3297544c6f41ce30e8.png
d55a81384a814c25b3d2898ea59fa0b1,"A complex irregular-shaped solid with protruding and jagged edges, featuring a roughly trapezoidal main body and additional uneven extensions.",data/processed/images/d55a81384a814c25b3d2898ea59fa0b1.png
6c3e4f7f276e42d3bcc4f5f896091cdb,A mechanical claw device attached to a beetle-like body with thin legs and an elongated cylindrical object nearby.,data/processed/images/6c3e4f7f276e42d3bcc4f5f896091cdb.png
cabf9ec5b6b1432ba6cc1c73e37fd39e,"A stylized muscular wrestler character wearing a blue mask, blue gloves, blue boots, and an orange belt with a yellow buckle.",data/processed/images/cabf9ec5b6b1432ba6cc1c73e37fd39e.png
af78ec7fb7c74ce89f99ee6a2497c918,"Bust of a humanoid figure with pointed ears and a beard, featuring a rounded head and a prominent jawline.",data/processed/images/af78ec7fb7c74ce89f99ee6a2497c918.png
755d8518a06e41b19752c1b54c0da588,"Military helicopter with camouflaged fuselage, skid landing gear, and main and tail rotor assembly.",data/processed/images/755d8518a06e41b19752c1b54c0da588.png
37c0ba7134b6413aa1f958108b491774,A cartoon character wearing a rainbow shirt and a colorful outfit.,data/processed/images/37c0ba7134b6413aa1f958108b491774.png
a2b7d7d3d7a24d108320f69b739bd071,A rectangular building with a gable roof featuring blue roofing material and exposed wooden trusses.,data/processed/images/a2b7d7d3d7a24d108320f69b739bd071.png
0985ce27cfcc4911afcfba71f84df1ad,A mannequin-like human torso.,data/processed/images/0985ce27cfcc4911afcfba71f84df1ad.png
0ffb76e1b8dd4b828d860ed22f6782af,A rectangular base with vertical dividers and triangular cutouts along the sides.,data/processed/images/0ffb76e1b8dd4b828d860ed22f6782af.png
e1b4be417d1d4b82a219564148834f26,"A stone anvil with a flat top surface, horn, and sturdy base.",data/processed/images/e1b4be417d1d4b82a219564148834f26.png
c1ac92209a254806b1e441f28ee2e07e,"A satellite equipped with solar panels, antennas, and various instruments, emitting smoke or gas from its base.",data/processed/images/c1ac92209a254806b1e441f28ee2e07e.png
86e06cda8c9847cc921d6255ce852145,A rectangular building structure with a blue sloped roof and a detailed internal wooden truss framework visible inside white walls.,data/processed/images/86e06cda8c9847cc921d6255ce852145.png
bc327f8d5f624b3cbf0ddec5a1fd3912,"Rustic hand axe with a weathered wooden handle and a wedge-shaped, rusty metal head.",data/processed/images/bc327f8d5f624b3cbf0ddec5a1fd3912.png
3dfb0e2384654d83bf7728d4da0793b5,"A set of flat rectangular panels, with one panel featuring a jagged edge.",data/processed/images/3dfb0e2384654d83bf7728d4da0793b5.png
9ce75f91b94e4166a284980231f9f257,"A small white building with stairs, featuring a display stand, kitchen hood, and square ceiling light.",data/processed/images/9ce75f91b94e4166a284980231f9f257.png
f72dbc2e272446d9a9b813c4c3546538,"A simple wooden room contains a desk with a typewriter and papers, a chair, a small cabinet, and a striped barrel, framed by sturdy beams.",data/processed/images/f72dbc2e272446d9a9b813c4c3546538.png
397af862daf8467b84813cee3dccb7f4,Outdoor exercise equipment set on a circular grassy base.,data/processed/images/397af862daf8467b84813cee3dccb7f4.png
fd1bd601b4e7478e8a0fd6c6a09bde17,White pendant ceiling light with a round shade.,data/processed/images/fd1bd601b4e7478e8a0fd6c6a09bde17.png
